6	1.127	29.7
15	1.118	10.2
17	1.138	54.3
26	1.158	31.3
28	1.097	39.0
31	1.155	33.8
33	1.097	42.2
40	1.086	6.6
42	1.167	13.3
47	1.145	53.0
48	1.077	10.2
64	1.132	50.9
79	1.132	20.7
81	1.081	59.9
109	1.131	0.9
114	1.068	11.4
116	1.070	5.0
119	1.118	27.4
121	1.092	26.9
129	1.106	37.4
131	1.066	10.9
136	1.061	29.9
145	1.084	28.6
154	1.084	23.2
155	1.090	30.2
159	1.119	35.7
162	1.069	23.8
163	1.085	18.3
187	1.113	29.4
191	1.114	3.9
194	1.197	44.3
195	1.117	13.8
201	1.104	8.8
206	1.038	16.8
208	1.063	30.6
218	1.074	32.8
227	1.144	4.7
230	1.135	5.4
242	1.128	6.0
244	1.101	43.0
247	1.151	48.4
248	1.118	59.8
250	1.065	43.5
258	1.110	22.8
264	1.074	17.0
268	1.089	8.0
274	1.201	27.6
277	1.108	54.9
293	1.143	42.1
317	1.115	28.3
327	1.082	33.3
339	1.140	23.5
371	1.127	0.8
372	1.143	14.4
374	1.108	61.3
378	1.172	9.9
384	1.085	34.6
386	1.140	60.2
388	1.153	39.2
400	1.076	26.6
410	1.128	24.5
420	1.176	29.6
423	1.078	41.8
440	1.147	37.9
445	1.058	10.7
448	1.137	11.7
450	1.058	49.3
458	1.102	20.4
460	1.111	42.6
465	1.105	3.9
477	1.146	13.2
481	1.064	56.0
482	1.098	50.5
499	1.105	20.2
512	1.127	51.5
517	1.063	55.8
520	1.123	14.9
522	1.165	52.7
524	1.068	58.4
525	1.126	55.5
543	1.125	34.2
548	1.070	54.3
551	1.138	51.7
564	1.152	3.8
573	1.043	26.6
580	1.125	30.4
593	1.094	38.1
597	1.105	43.2
598	1.197	6.3
600	1.074	3.7
601	1.042	6.3
609	1.165	22.2
611	1.132	28.8
615	1.146	62.0
616	1.168	36.8
622	1.128	57.9
635	1.092	31.3
637	1.148	23.3
647	1.109	3.9
648	1.120	31.5
652	1.140	40.5
653	1.111	54.4
656	1.084	45.2
658	1.097	29.3
663	1.098	3.6
672	1.107	49.1
673	1.090	12.3
674	1.167	35.6
678	1.089	12.5
683	1.099	28.7
684	1.105	19.8
697	1.080	12.9
727	1.164	46.8
730	1.074	18.3
731	1.086	50.4
734	1.112	38.2
737	1.055	26.8
748	1.174	8.9
751	1.100	23.8
756	1.105	23.9
777	1.077	64.4
778	1.128	41.7
781	1.090	31.4
786	1.057	8.7
808	1.120	1.3
809	1.137	49.7
812	1.185	20.8
818	1.088	24.4
829	1.075	28.1
840	1.172	24.9
841	1.101	51.7
848	1.091	6.3
852	1.150	46.5
857	1.078	60.1
861	1.104	58.7
871	1.112	40.6
877	1.076	4.9
878	1.095	1.1
882	1.118	30.5
904	1.190	24.6
910	1.149	24.5
912	1.033	46.9
918	1.100	36.7
937	1.139	10.0
939	1.149	44.1
961	1.115	14.2
964	1.066	58.4
974	1.014	46.9
976	1.171	33.7
979	1.139	12.0
980	1.126	38.7
981	1.118	43.2
1012	1.112	3.5
1014	1.092	21.5
1018	1.095	9.0
1021	1.146	39.9
1023	1.139	9.3
1025	1.103	13.6
1040	1.149	23.3
1045	1.111	45.7
1048	1.141	55.6
1052	1.073	41.8
1054	1.083	46.7
1059	1.133	29.1
1070	1.089	0.8
1079	1.141	2.2
1082	1.104	54.1
1087	1.092	43.5
1090	1.117	36.2
1093	1.106	63.9
1113	1.151	4.4
1124	1.074	24.4
1135	1.073	14.9
1143	1.089	4.3
1154	1.147	24.4
1165	1.058	33.8
1180	1.210	43.1
1195	1.066	50.4
1199	1.095	56.1
1203	1.134	15.7
1205	1.132	28.7
1211	1.139	32.8
1214	1.112	54.2
1225	1.086	54.4
1226	1.071	50.2
1228	1.079	21.5
1249	1.075	39.4
1254	1.076	24.7
1259	1.074	46.8
1268	1.098	44.5
1275	1.079	16.7
1285	1.154	29.1
1320	1.107	25.3
1324	1.101	5.2
1340	1.087	58.3
1348	1.106	15.8
1352	1.137	2.5
1373	1.093	52.4
1376	1.067	43.3
1377	1.097	43.8
1397	1.128	3.9
1398	1.113	3.7
1404	1.149	18.3
1414	1.071	11.3
1415	1.116	53.2
1416	1.013	42.6
1428	1.032	15.1
1434	1.104	54.8
1440	1.170	27.7
1443	1.116	42.9
1473	1.105	2.2
1477	1.115	17.3
1478	1.164	5.8
1479	1.136	17.5
1486	1.212	32.3
1488	1.084	14.1
1494	1.131	37.2
1496	1.127	62.6
1500	1.104	29.6
1502	1.129	15.6
1508	1.096	19.2
1509	1.115	22.5
1516	1.119	15.3
1541	1.155	12.1
1551	1.117	39.5
1557	1.120	4.1
1558	1.207	34.3
1560	1.111	17.1
1561	1.091	31.0
1563	1.116	39.1
1565	1.102	15.1
1584	1.050	21.4
1586	1.110	8.2
1588	1.118	26.3
1610	1.130	4.5
1613	1.092	46.2
1621	1.135	11.0
1640	1.142	19.4
1655	1.083	6.7
1663	1.096	29.0
1665	1.122	53.2
1679	1.076	8.2
1682	1.106	11.9
1702	1.112	4.5
1740	1.117	12.6
1747	1.069	58.3
1748	1.124	22.7
1749	1.137	28.7
1751	1.083	6.2
1754	1.120	14.5
1769	1.066	6.2
1770	1.083	32.2
1771	1.115	3.8
1772	1.068	23.9
1777	1.163	8.1
1779	1.108	42.2
46	1.084	55.3
152	1.116	43.0
200	1.151	4.5
282	1.094	50.8
377	1.101	14.8
417	1.052	8.8
612	1.127	15.2
712	1.102	19.3
1237	1.157	51.9
1293	1.167	54.3
1359	1.044	39.3
1447	1.081	0.6
1463	1.134	49.1
1580	1.099	1.8
1773	1.076	21.3
