1	1.252	21.4
2	2.112	43.1
3	1.498	41.0
4	1.340	35.9
5	1.438	44.7
6	1.123	26.1
7	1.147	16.1
8	1.119	18.2
9	1.519	44.0
10	1.603	53.5
11	1.543	48.3
12	1.132	12.4
13	1.699	57.8
14	1.542	42.2
15	1.166	33.2
16	1.052	7.2
17	1.216	10.0
18	1.090	4.9
19	1.537	51.9
20	1.147	28.8
21	1.140	17.4
22	1.214	36.0
23	1.205	2.5
24	1.380	29.6
25	1.934	51.5
26	1.180	22.8
27	1.430	47.5
28	1.556	45.0
29	1.225	11.3
30	2.222	54.1
31	1.125	11.8
32	1.116	22.2
33	1.122	4.0
34	1.158	8.2
35	2.723	40.4
36	1.708	59.5
37	1.010	1.1
38	1.118	8.8
39	1.432	36.8
40	1.495	33.5
41	2.034	45.8
42	1.236	15.8
43	2.017	51.2
44	1.131	18.5
45	1.419	40.1
46	1.622	45.9
47	1.358	27.7
48	1.087	0.2
49	1.957	57.3
50	1.743	42.3
51	2.209	41.2
52	1.207	38.1
53	1.530	35.5
54	2.300	43.9
55	1.160	15.8
56	1.191	23.9
57	1.120	34.6
58	2.476	44.7
59	1.133	27.2
60	1.430	42.6
61	1.016	1.8
62	2.470	44.5
63	1.188	14.7
64	1.126	6.1
65	1.099	18.0
66	1.120	1.9
67	1.199	26.4
68	1.450	47.8
69	1.662	52.1
70	1.435	52.0
71	1.547	57.7
72	1.277	29.2
73	1.135	19.6
74	1.337	39.0
75	1.325	42.4
76	1.102	5.9
77	1.347	33.4
78	1.556	53.7
79	1.711	51.3
80	1.671	57.3
81	1.267	37.9
82	1.556	56.6
83	1.342	29.9
84	1.095	5.1
85	1.158	29.9
86	1.649	44.9
87	1.138	2.2
88	1.108	6.6
89	1.218	31.0
90	1.265	39.7
91	1.788	55.6
92	1.110	8.0
93	1.061	0.5
94	1.645	57.6
95	1.081	13.6
96	1.526	50.1
97	1.972	57.5
98	1.525	50.9
99	1.269	21.4
100	1.117	13.8
101	1.874	55.3
102	1.712	58.0
103	1.132	8.9
104	1.379	26.6
105	1.170	34.3
106	2.591	55.0
107	1.152	13.6
108	1.528	50.9
109	1.540	52.8
110	1.045	7.0
111	1.263	33.6
112	1.076	11.5
113	1.729	61.8
114	1.121	15.7
115	1.141	26.0
116	2.413	45.9
117	1.440	43.1
118	1.302	17.3
119	1.278	29.9
120	1.210	16.1
121	1.368	33.8
122	1.029	8.8
123	1.856	53.6
124	2.792	44.0
125	1.179	41.0
126	1.278	17.0
127	1.427	43.4
128	1.191	35.3
129	1.106	37.2
130	1.176	21.4
131	1.307	43.2
132	1.158	6.2
133	1.212	20.6
134	1.756	49.6
