1.0	0.627	1.171
2.0	-0.504	1.082
3.0	-0.554	1.113
4.0	-0.696	1.095
5.0	-0.912	1.076
6.0	-0.357	1.080
7.0	-0.551	1.155
8.0	-0.747	1.084
9.0	-0.678	1.138
10.0	-0.681	1.102
11.0	-0.590	1.089
12.0	-0.666	1.097
13.0	-0.555	1.117
14.0	-0.898	1.112
15.0	-0.816	1.077
16.0	-0.741	1.096
17.0	0.886	1.058
18.0	0.872	1.101
19.0	0.485	1.184
20.0	0.436	1.089
21.0	-0.497	1.082
22.0	-0.654	1.063
23.0	0.541	1.049
24.0	0.688	1.113
25.0	-0.462	1.108
26.0	0.333	1.056
27.0	0.494	1.188
28.0	-0.533	1.089
29.0	0.553	1.088
30.0	-0.757	1.052
31.0	-0.408	1.156
32.0	-0.557	1.086
33.0	-0.570	1.194
34.0	0.219	1.123
35.0	0.708	1.118
36.0	0.924	1.118
37.0	0.948	1.097
38.0	1.186	1.159
39.0	0.854	1.057
40.0	0.786	1.176
41.0	0.884	1.048
42.0	0.831	1.045
43.0	0.192	1.152
44.0	-0.755	1.171
45.0	-1.022	1.131
46.0	-0.758	1.158
47.0	-0.837	1.117
48.0	-0.532	1.072
49.0	0.645	1.148
50.0	0.827	1.084
51.0	0.755	1.082
52.0	0.476	1.149
53.0	0.611	1.072
54.0	-0.136	1.113
55.0	0.293	1.111
56.0	-0.210	1.067
57.0	0.257	1.101
58.0	-0.587	1.125
59.0	-0.895	1.067
60.0	-0.577	1.082
61.0	0.259	1.145
62.0	0.605	1.078
63.0	0.698	1.104
64.0	0.635	1.097
65.0	0.444	1.159
66.0	0.388	1.137
67.0	-0.585	1.086
68.0	-0.254	1.120
69.0	0.456	1.151
70.0	0.431	1.100
71.0	0.329	1.088
72.0	0.540	1.082
73.0	0.398	1.152
74.0	-0.266	1.064
75.0	-0.170	1.168
76.0	-0.509	1.116
77.0	-0.466	1.137
78.0	-0.401	1.094
79.0	-0.583	1.100
80.0	-0.512	1.151
81.0	-0.612	1.075
82.0	-0.800	1.142
83.0	-0.453	1.098
84.0	-0.509	1.047
85.0	-0.641	1.074
86.0	-0.760	1.119
87.0	-0.514	1.098
88.0	-0.574	1.105
89.0	-0.576	1.139
90.0	-0.449	1.087
91.0	-0.322	1.113
92.0	-0.758	1.069
93.0	-0.806	1.106
94.0	-0.761	1.101
95.0	-0.773	1.069
96.0	-1.007	1.147
97.0	-0.527	1.124
98.0	-0.883	1.156
99.0	0.480	1.072
100.0	-0.634	1.133
101.0	-0.755	1.079
102.0	-0.714	1.102
103.0	-0.574	1.100
104.0	-0.748	1.077
105.0	-0.719	1.114
106.0	0.738	1.103
107.0	0.758	1.149
108.0	0.556	1.112
109.0	0.430	1.083
110.0	0.931	1.066
111.0	1.014	1.060
112.0	0.733	1.112
113.0	0.761	1.068
114.0	0.434	1.094
115.0	0.508	1.066
116.0	-0.148	1.083
117.0	-0.769	1.162
118.0	-0.742	1.107
119.0	-0.546	1.117
120.0	0.760	1.136
121.0	0.558	1.080
122.0	0.602	1.085
123.0	0.709	1.115
124.0	0.911	1.115
125.0	0.981	1.154
126.0	1.074	1.118
127.0	0.811	1.105
128.0	0.897	1.110
129.0	1.003	1.071
130.0	0.969	1.126
131.0	0.825	1.122
132.0	0.769	1.096
133.0	0.604	1.168
134.0	0.247	1.045
135.0	0.690	1.135
136.0	0.599	1.124
137.0	0.281	1.096
138.0	0.652	1.096
139.0	0.825	1.159
140.0	0.626	1.101
141.0	0.574	1.171
142.0	0.649	1.122
143.0	0.288	1.038
144.0	-0.511	1.104
145.0	-0.926	1.134
146.0	-0.819	1.088
147.0	-0.668	1.111
148.0	-0.725	1.094
149.0	-0.914	1.083
150.0	-0.570	1.092
151.0	-0.228	1.148
152.0	-0.205	1.111
153.0	-0.751	1.080
154.0	-0.687	1.131
155.0	-0.859	1.063
156.0	-0.986	1.161
157.0	-0.383	1.118
158.0	-0.583	1.122
159.0	-0.639	1.070
160.0	-0.625	1.179
161.0	-0.831	1.127
162.0	-0.712	1.162
163.0	-0.639	1.116
164.0	-0.520	1.169
165.0	-0.765	1.069
166.0	-0.644	1.055
167.0	-0.672	1.154
168.0	0.348	1.073
169.0	0.342	1.103
170.0	0.583	1.132
171.0	0.268	1.126
172.0	0.391	1.140
173.0	0.742	1.099
174.0	0.468	1.114
175.0	0.671	1.132
176.0	0.786	1.135
177.0	0.751	1.148
178.0	0.960	1.129
179.0	0.673	1.088
180.0	0.541	1.097
181.0	0.845	1.094
182.0	0.985	1.078
183.0	0.426	1.132
184.0	0.495	1.061
185.0	-0.552	1.111
186.0	-0.444	1.070
187.0	-0.444	1.096
188.0	-0.904	1.134
189.0	-0.915	1.095
190.0	-0.886	1.089
191.0	-0.969	1.149
192.0	-0.417	1.071
193.0	-0.581	1.079
194.0	-0.518	1.094
195.0	-0.686	1.118
196.0	-0.863	1.106
197.0	-0.787	1.134
198.0	-0.576	1.083
199.0	0.570	1.046
200.0	0.874	1.105
201.0	-0.613	1.071
202.0	-0.609	1.176
203.0	-0.559	1.108
204.0	-0.515	1.052
205.0	-0.833	1.161
206.0	0.556	1.018
207.0	-0.056	1.169
208.0	-0.834	1.016
209.0	-1.055	1.140
210.0	-0.676	1.120
211.0	-0.955	1.128
212.0	-0.655	1.102
213.0	-0.853	1.095
214.0	-0.804	1.054
215.0	-0.868	1.093
216.0	-0.637	1.115
217.0	-0.643	1.069
218.0	-0.679	1.100
219.0	0.193	1.149
220.0	0.416	1.078
221.0	0.739	1.160
222.0	0.492	1.060
223.0	-0.668	1.086
224.0	0.268	1.119
225.0	-0.185	1.108
226.0	0.526	1.100
227.0	0.408	1.126
228.0	0.753	1.133
229.0	0.810	1.085
230.0	0.405	1.050
231.0	0.532	1.164
232.0	-0.282	1.054
233.0	0.936	1.116
234.0	0.748	1.117
235.0	0.942	1.086
236.0	0.705	1.127
237.0	0.418	1.125
238.0	0.520	1.035
239.0	0.566	1.127
240.0	-0.969	1.171
241.0	-0.480	1.116
242.0	-0.701	1.099
243.0	-0.727	1.125
244.0	-0.578	1.135
245.0	-0.194	1.126
246.0	-0.910	1.112
247.0	-0.677	1.089
248.0	-0.247	1.109
249.0	-0.587	1.120
250.0	-0.718	1.119
251.0	-0.702	1.139
252.0	0.518	1.110
253.0	0.888	1.112
254.0	0.485	1.126
255.0	0.768	1.100
256.0	-0.646	1.125
257.0	-0.546	1.109
258.0	-0.786	1.141
259.0	-0.920	1.072
260.0	-0.761	1.081
261.0	-0.724	1.145
262.0	-0.713	1.096
263.0	-0.672	1.078
264.0	-0.788	1.088
265.0	-0.701	1.082
266.0	-0.577	1.133
267.0	-0.770	1.106
268.0	-0.746	1.052
269.0	-0.356	1.163
270.0	-0.824	1.153
271.0	-0.789	1.053
272.0	-0.682	1.124
273.0	-0.571	1.070
274.0	-0.507	1.136
275.0	-0.692	1.075
276.0	-0.504	1.149
277.0	-0.588	1.086
278.0	-0.658	1.072
279.0	-0.752	1.046
280.0	-0.891	1.171
281.0	0.033	1.139
282.0	-0.088	1.203
283.0	-0.043	1.181
284.0	0.398	1.042
285.0	0.626	1.154
286.0	0.489	1.082
287.0	-0.465	1.062
288.0	0.675	1.126
289.0	0.469	1.121
290.0	0.839	1.132
291.0	0.396	1.072
292.0	-0.809	1.091
293.0	-0.875	1.147
294.0	-0.741	1.108
295.0	-0.730	1.049
296.0	-0.751	1.108
297.0	-0.510	1.118
298.0	-0.583	1.130
299.0	-0.787	1.079
300.0	-0.936	1.109
301.0	-0.858	1.071
302.0	-0.567	1.118
303.0	-0.287	1.085
304.0	-0.658	1.078
305.0	-0.904	1.114
306.0	-0.719	1.083
307.0	-0.017	1.079
308.0	-0.802	1.162
309.0	-0.671	1.101
310.0	-0.605	1.020
311.0	0.335	1.197
312.0	0.492	1.083
313.0	-0.754	1.083
314.0	-0.550	1.098
315.0	-0.491	1.061
316.0	-0.448	1.133
317.0	-0.527	1.104
318.0	-0.845	1.066
319.0	-0.343	1.155
320.0	-0.731	1.148
321.0	-0.071	1.093
322.0	0.500	1.113
323.0	0.082	1.042
324.0	-0.664	1.107
325.0	-0.656	1.075
326.0	-0.630	1.112
327.0	-0.757	1.083
328.0	-0.541	1.077
329.0	-0.522	1.091
330.0	-0.645	1.140
331.0	-0.688	1.098
332.0	0.655	1.117
333.0	0.466	1.112
334.0	0.403	1.069
335.0	0.691	1.090
336.0	0.464	1.152
337.0	0.730	1.061
338.0	0.889	1.103
339.0	0.464	1.136
340.0	0.748	1.068
341.0	0.641	1.086
342.0	0.785	1.116
343.0	0.691	1.104
344.0	0.904	1.082
345.0	0.855	1.092
346.0	-0.604	1.107
347.0	-0.435	1.128
348.0	-0.723	1.107
349.0	0.300	1.093
350.0	0.800	1.090
351.0	0.849	1.083
352.0	0.909	1.103
353.0	0.416	1.102
354.0	0.559	1.151
355.0	-0.103	1.049
356.0	-0.428	1.103
357.0	-0.475	1.088
358.0	0.191	1.100
359.0	-0.442	1.036
360.0	-0.406	1.132
361.0	0.758	1.167
362.0	0.575	1.113
363.0	0.616	1.099
364.0	-0.997	1.070
365.0	-0.429	1.169
366.0	-0.393	1.131
367.0	-0.639	1.115
368.0	-0.195	1.073
369.0	-0.314	1.185
370.0	-0.352	1.176
371.0	-0.617	1.101
372.0	-0.795	1.082
373.0	-0.688	1.082
374.0	-0.531	1.096
375.0	-0.669	1.120
376.0	-0.755	1.101
377.0	-0.654	1.092
378.0	-0.575	1.114
379.0	-0.617	1.080
380.0	-0.793	1.126
381.0	-0.497	1.126
382.0	-0.703	1.131
383.0	-0.961	1.077
384.0	-0.702	1.118
385.0	-0.610	1.127
386.0	-0.611	1.053
387.0	-0.446	1.104
388.0	-0.399	1.059
389.0	0.421	1.092
390.0	0.669	1.113
391.0	-0.104	1.133
392.0	-0.514	1.119
393.0	-0.463	1.154
394.0	0.538	1.071
395.0	0.645	1.045
396.0	0.550	1.114
397.0	-0.580	1.087
398.0	-0.535	1.121
399.0	-0.470	1.068
400.0	-0.713	1.082
401.0	-0.496	1.088
402.0	-0.419	1.105
403.0	-0.639	1.052
404.0	-0.975	1.130
405.0	-0.356	1.035
406.0	0.092	1.140
407.0	0.668	1.113
408.0	0.469	1.128
409.0	0.750	1.074
410.0	0.489	1.120
411.0	-0.841	1.127
412.0	-0.363	1.152
413.0	0.215	1.140
414.0	0.424	1.016
415.0	-0.686	1.126
416.0	-0.967	1.102
417.0	-0.682	1.081
418.0	-0.427	1.134
419.0	0.389	1.161
420.0	-0.352	1.074
421.0	0.490	1.115
422.0	0.676	1.094
423.0	0.628	1.122
424.0	-0.590	1.121
425.0	0.639	1.117
426.0	0.628	1.160
427.0	0.822	1.076
428.0	0.962	1.120
429.0	0.938	1.145
430.0	0.871	1.054
431.0	0.669	1.137
432.0	0.756	1.081
433.0	0.762	1.131
434.0	0.930	1.120
435.0	0.972	1.088
436.0	0.702	1.101
437.0	0.947	1.058
438.0	0.992	1.102
439.0	0.672	1.097
440.0	0.439	1.091
441.0	0.859	1.032
442.0	0.586	1.122
443.0	0.570	1.101
444.0	0.744	1.046
445.0	0.767	1.150
446.0	0.395	1.101
447.0	-0.677	1.108
448.0	-0.745	1.100
449.0	0.587	1.127
450.0	0.813	1.089
451.0	-0.746	1.056
452.0	-0.782	1.129
453.0	-0.789	1.062
454.0	-0.523	1.156
455.0	-0.543	1.103
456.0	-0.243	1.087
457.0	-0.709	1.155
458.0	0.601	1.096
459.0	0.808	1.060
460.0	0.718	1.117
461.0	1.082	1.093
462.0	0.601	1.117
463.0	0.675	1.091
464.0	0.737	1.123
465.0	0.631	1.070
466.0	0.734	1.108
467.0	0.650	1.141
468.0	0.539	1.080
469.0	0.589	1.127
470.0	0.695	1.082
471.0	0.517	1.061
472.0	0.823	1.141
473.0	0.904	1.108
474.0	0.753	1.094
475.0	0.733	1.116
476.0	0.830	1.072
477.0	0.568	1.033
478.0	0.345	1.114
479.0	0.667	1.130
480.0	0.037	1.137
481.0	-0.560	1.127
482.0	-0.743	1.102
483.0	-0.555	1.077
484.0	-0.762	1.155
485.0	-0.534	1.118
486.0	-0.838	1.039
487.0	-0.596	1.136
488.0	-0.586	1.111
489.0	-0.591	1.132
490.0	0.514	1.027
491.0	0.882	1.099
492.0	-0.231	1.148
493.0	0.366	1.113
494.0	0.570	1.121
495.0	0.504	1.070
496.0	0.563	1.101
497.0	0.764	1.112
498.0	0.625	1.089
499.0	0.666	1.126
500.0	0.872	1.093
501.0	0.411	1.069
502.0	0.959	1.161
503.0	1.188	1.123
504.0	0.459	1.072
505.0	0.773	1.111
506.0	0.595	1.107
507.0	0.419	1.124
508.0	0.594	1.113
509.0	0.482	1.106
510.0	0.569	1.124
511.0	-0.565	1.104
512.0	-0.739	1.162
513.0	-0.846	1.086
514.0	-0.982	1.110
515.0	-0.707	1.133
516.0	-0.514	1.089
517.0	0.540	1.078
518.0	0.602	1.075
519.0	0.743	1.162
520.0	0.625	1.084
521.0	0.555	1.128
522.0	0.260	1.131
523.0	0.688	1.117
524.0	-0.699	1.117
525.0	-0.486	1.076
526.0	-0.763	1.139
527.0	-0.853	1.048
528.0	-0.704	1.066
529.0	-0.749	1.113
530.0	-0.737	1.103
531.0	0.566	1.112
532.0	0.567	1.105
533.0	-0.009	1.119
534.0	0.543	1.047
535.0	-0.613	1.078
536.0	-0.703	1.107
537.0	-0.383	1.062
538.0	0.124	1.117
539.0	0.465	1.062
540.0	-0.410	1.131
541.0	-0.508	1.118
542.0	-0.343	1.134
543.0	-0.400	1.082
544.0	-0.735	1.107
545.0	-0.645	1.087
546.0	-0.689	1.085
547.0	-0.675	1.093
548.0	-0.622	1.100
549.0	-0.561	1.155
550.0	0.173	1.077
551.0	0.716	1.062
552.0	0.284	1.085
553.0	0.500	1.130
554.0	0.609	1.060
555.0	0.318	1.144
556.0	0.484	1.063
557.0	0.493	1.105
558.0	1.056	1.101
559.0	0.835	1.113
560.0	0.725	1.168
561.0	0.694	1.099
562.0	0.801	1.131
563.0	0.883	1.071
564.0	0.843	1.144
565.0	0.984	1.079
566.0	0.655	1.116
567.0	0.426	1.080
568.0	0.883	1.091
569.0	0.825	1.178
570.0	0.835	1.117
571.0	0.263	1.078
572.0	0.578	1.141
573.0	0.613	1.080
574.0	0.746	1.121
575.0	0.667	1.177
576.0	0.775	1.075
577.0	0.032	1.157
578.0	0.367	1.071
579.0	-0.457	1.138
580.0	-0.611	1.127
581.0	-0.618	1.122
582.0	-0.579	1.076
583.0	0.542	1.159
584.0	0.161	1.096
585.0	0.269	1.139
586.0	0.751	1.100
587.0	0.808	1.153
588.0	0.819	1.101
589.0	0.629	1.179
590.0	0.761	1.082
591.0	0.623	1.108
592.0	0.126	1.083
593.0	-0.724	1.151
594.0	-0.427	1.079
595.0	-0.552	1.093
596.0	-0.873	1.065
597.0	-0.676	1.161
598.0	-0.621	1.109
599.0	-1.017	1.125
600.0	-0.785	1.116
601.0	-0.833	1.130
602.0	-0.686	1.081
603.0	-0.541	1.091
604.0	-0.724	1.066
605.0	-0.450	1.109
606.0	-0.507	1.050
607.0	0.525	1.124
608.0	0.809	1.109
609.0	-0.738	1.170
610.0	0.623	1.085
611.0	0.618	1.164
612.0	0.456	1.109
613.0	0.975	1.096
614.0	0.800	1.142
615.0	0.659	1.140
616.0	0.574	1.124
617.0	0.604	1.120
618.0	0.842	1.114
619.0	0.796	1.036
620.0	0.479	1.125
621.0	0.093	1.168
622.0	0.593	1.106
623.0	0.671	1.100
624.0	0.638	1.115
625.0	0.387	1.076
626.0	0.859	1.094
627.0	0.791	1.161
628.0	0.741	1.070
629.0	0.804	1.117
630.0	0.803	1.101
631.0	0.430	1.094
632.0	0.610	1.103
633.0	0.489	1.155
634.0	0.393	1.128
635.0	0.648	1.134
636.0	0.153	1.108
637.0	0.419	1.098
638.0	0.531	1.124
639.0	0.484	1.107
640.0	0.486	1.141
641.0	0.464	1.024
642.0	-0.522	1.126
643.0	0.601	1.066
644.0	0.142	1.156
645.0	-0.693	1.071
646.0	-0.583	1.067
647.0	-0.246	1.090
648.0	0.750	1.024
649.0	-0.688	1.089
650.0	-0.748	1.151
651.0	-0.532	1.156
652.0	-0.339	1.129
653.0	-0.543	1.141
654.0	-0.422	1.126
655.0	0.462	1.069
656.0	0.555	1.151
657.0	0.868	1.073
658.0	0.901	1.113
659.0	0.590	1.096
660.0	0.608	1.086
661.0	0.511	1.127
662.0	0.505	1.072
663.0	0.561	1.113
664.0	0.727	1.115
665.0	0.431	1.117
666.0	0.388	1.101
667.0	0.750	1.165
668.0	0.376	1.075
669.0	0.422	1.152
670.0	-0.260	1.178
671.0	-0.309	1.051
672.0	-0.733	1.171
673.0	-0.739	1.102
674.0	-0.878	1.077
675.0	-0.779	1.106
676.0	-0.578	1.056
677.0	-0.480	1.091
678.0	0.785	1.123
679.0	0.912	1.086
680.0	0.504	1.092
681.0	-0.589	1.082
682.0	-0.669	1.065
683.0	-0.618	1.151
684.0	-0.617	1.111
685.0	-0.847	1.142
686.0	-0.875	1.079
687.0	-0.752	1.089
688.0	-0.511	1.091
689.0	-0.644	1.180
690.0	-0.597	1.036
691.0	1.039	1.166
692.0	0.882	1.140
693.0	0.799	1.117
694.0	0.868	1.143
695.0	0.782	1.074
696.0	0.627	1.116
697.0	0.588	1.126
698.0	0.831	1.079
699.0	0.544	1.099
700.0	1.090	1.123
701.0	0.954	1.111
702.0	0.563	1.143
703.0	-0.778	1.091
704.0	-0.679	1.157
705.0	-0.821	1.039
706.0	0.622	1.144
707.0	-0.674	1.154
708.0	-0.714	1.101
709.0	-0.495	1.110
710.0	-0.747	1.085
711.0	-0.511	1.121
