1.0	-0.680	1.134
2.0	0.753	1.137
3.0	-0.588	1.097
4.0	-0.836	1.104
5.0	-0.901	1.120
6.0	-0.658	1.115
7.0	0.718	1.060
8.0	0.476	1.080
9.0	0.831	1.102
10.0	0.645	1.075
11.0	0.394	1.115
12.0	-0.522	1.126
13.0	-0.632	1.118
14.0	-0.561	1.130
15.0	-0.489	1.100
16.0	-0.477	1.073
17.0	0.508	1.111
18.0	0.843	1.098
19.0	0.542	1.092
20.0	-0.898	1.085
21.0	0.391	1.062
22.0	0.732	1.086
23.0	0.501	1.091
24.0	0.419	1.133
25.0	-0.524	1.121
26.0	0.569	1.151
27.0	-0.357	1.135
28.0	-0.661	1.143
29.0	-0.119	1.141
30.0	0.304	1.100
31.0	0.622	1.137
32.0	0.422	1.090
33.0	0.584	1.079
34.0	-0.092	1.141
35.0	0.610	1.082
36.0	0.580	1.087
37.0	-0.035	1.114
38.0	-0.436	1.098
39.0	0.639	1.104
40.0	0.795	1.076
41.0	-0.546	1.148
42.0	-0.685	1.115
43.0	0.391	1.126
44.0	0.441	1.111
45.0	-0.621	1.109
46.0	0.470	1.106
47.0	0.564	1.100
48.0	-0.478	1.085
49.0	0.292	1.167
50.0	0.897	1.125
51.0	-0.778	1.120
52.0	-0.796	1.060
53.0	0.125	1.147
54.0	0.622	1.145
55.0	0.310	1.090
56.0	-0.474	1.117
57.0	0.223	1.037
58.0	0.645	1.096
59.0	0.801	1.085
60.0	-0.470	1.100
61.0	0.598	1.128
62.0	0.312	1.131
63.0	0.194	1.095
64.0	0.621	1.081
65.0	-0.442	1.103
66.0	0.799	1.113
67.0	0.679	1.090
68.0	-0.381	1.113
69.0	-0.020	1.124
70.0	0.678	1.068
71.0	0.568	1.078
72.0	-0.434	1.114
73.0	-0.444	1.140
74.0	-0.496	1.103
75.0	-0.329	1.116
76.0	-0.502	1.101
77.0	-0.675	1.092
78.0	0.625	1.123
79.0	0.588	1.106
80.0	0.801	1.143
81.0	0.546	1.086
82.0	-0.809	1.166
83.0	-0.481	1.113
84.0	-0.431	1.142
85.0	-0.506	1.116
86.0	-0.508	1.094
87.0	-0.591	1.063
88.0	0.467	1.088
89.0	0.554	1.091
90.0	1.066	1.105
91.0	0.569	1.097
92.0	-0.650	1.091
93.0	-0.881	1.090
94.0	-0.640	1.113
95.0	-0.561	1.115
96.0	-0.533	1.127
97.0	0.703	1.067
98.0	-0.549	1.129
99.0	-0.545	1.092
100.0	-0.140	1.152
101.0	0.341	1.092
102.0	-0.403	1.111
103.0	0.534	1.134
104.0	0.514	1.105
105.0	-0.927	1.111
106.0	-0.492	1.083
107.0	-0.190	1.111
108.0	-0.757	1.108
109.0	-0.508	1.121
110.0	0.330	1.104
111.0	0.321	1.150
112.0	-0.745	1.074
