4.588177589315236	0.209827
4.937803939933844	0.217758
4.746779423441896	0.227765
4.728377021439182	0.209218
4.674344879281771	0.23859
4.273219940718548	0.158689
4.635195392575709	0.221602
4.738458679496825	0.242543
4.776331968516593	0.242258
4.811729968342621	0.22988
4.4935111738812985	0.209719
4.820032167727638	0.201611
4.650737023446301	0.204987
4.741830227397397	0.260575
4.596174302794334	0.256942
4.507802501418832	0.223258
4.666638470475577	0.259606
4.85336581383391	0.216443
4.861430974834318	0.236008
4.971012517064327	0.219641
4.864666131102233	0.221727
4.646723752145442	0.228166
5.166228498621033	0.217503
4.933579981754869	0.212367
4.766712664565679	0.226903
4.614957547195187	0.162091
4.865922635909909	0.211676
4.4071484653430115	0.168223
4.3071212462724375	0.206086
5.153777025426465	0.235226
4.418102362617808	0.134566
4.6600350071841845	0.20124
4.756714618934463	0.233926
4.4829684542580255	0.197419
4.580130023196406	0.239261
4.7000361721851505	0.266399
4.398603970332546	0.258892
5.177686791592082	0.243083
4.84194064800248	0.255842
4.766330711941729	0.245771
4.79672679910472	0.262163
5.044288412799211	0.269255
4.680394909238483	0.090745
4.757635612791216	0.242819
4.739697344519942	0.270844
4.20783642184595	0.187834
4.929339846406157	0.259513
4.6777264899523585	0.20797
4.788522598803312	0.226653
4.826880691322709	0.245416
5.0394195610914	0.247472
4.5196817082751455	0.198813
4.805873650802296	0.213471
4.660429585890851	0.003731
4.442779332049871	0.197603
4.404016266077462	0.175011
4.422360566326162	0.191736
4.436068508954905	0.191141
4.962500172307004	0.285638
4.764546140252347	0.226436
4.781283235347031	0.19338
4.535219758128364	0.230419
4.8108348470696045	0.255139
5.055457777991003	0.224827
4.64016555227352	0.20286
4.982053923435997	0.200305
4.763939914104342	0.238941
4.643643760643773	0.195196
4.656496612669977	0.182138
4.553102719257303	0.197784
4.395033216037264	0.163649
4.554186527003298	0.187985
4.333100495505557	0.20642
4.407973073750379	0.142686
4.272255713408524	0.152716
4.842265252628508	0.207732
4.452077364769897	0.195302
4.678016655848971	0.197863
4.783383415580786	0.229232
4.98404610167683	0.211994
4.917286064900714	0.221502
4.935164653158795	0.244369
4.83463257851636	0.221956
4.855718926621638	0.220035
4.779637719283452	0.237221
4.817163499851833	0.249786
4.64068059578614	0.231332
4.592208433728177	0.231797
4.763911372079672	0.226356
4.754085345950381	0.197182
4.545591767120254	0.187225
4.935891738678322	0.239641
4.921540856301434	0.25805
4.74743908186868	0.247462
4.979297649469573	0.245075
4.553208440934806	0.278359
4.223728002027592	0.195927
5.036435293804162	0.264121
4.4462457578907415	0.182204
4.747346579482646	0.242676
5.202179866476341	0.259603
4.8545427770369445	0.237823
4.607251750646443	0.20333
4.7214312225815975	0.225828
4.899167502146159	0.261018
5.273662779480352	0.226119
4.908190329788359	0.256004
4.6124337999677705	0.222737
4.532419744579454	0.194744
4.749461676996192	0.262096
4.839628357735619	0.255335
5.0289858448409195	0.25713
4.955803768525014	0.252723
4.5132452439823245	0.192228
4.630593296809934	0.205545
4.25951859685079	0.152704
4.617765533679478	0.256355
4.664456370365209	0.228179
4.766055158559676	0.222722
4.950376302433379	0.247714
4.815057567132772	0.209926
5.0068575210543305	0.22928
4.82303917012895	0.217901
5.0123276491584345	0.278601
4.855860540116992	0.29753
5.21722032075673	0.279502
5.178772544951728	0.258336
5.075229739948821	0.254741
5.2263460455359505	0.261988
4.90762949223366	0.261791
4.622153113925984	0.265593
5.0847671757229715	0.246661
4.990206079238567	0.219592
4.372425117416801	0.168898
4.757297576624986	0.242571
5.00328147142391	0.224055
4.425882386385811	0.18051
5.067004494363899	0.246862
4.7286073957574075	0.242771
4.874728063625466	0.231957
4.718737322554958	0.231331
4.966929864893128	0.248548
4.5968715102106446	0.18317
4.660587346624044	0.211604
4.846741084843228	0.25237
4.728739507037252	0.237142
4.754410494803019	0.210445
4.774034867645148	0.239224
4.9927564174354035	0.244252
4.708297222513027	0.190586
4.682289556427527	0.088573
4.420043895026042	0.190696
4.934444109257256	0.235601
4.8027449101026285	0.253868
4.67912482322647	0.238374
4.7504982267269265	0.255855
4.457581346558611	0.187131
4.6819280368342815	0.214377
5.098232907080363	0.223457
4.6395042421166615	0.216706
4.847395839775003	0.23546
5.185763669816473	0.260841
5.059030586747422	0.236114
4.833532784082957	0.220002
5.035835045998839	0.243374
5.0420754876295	0.24876
5.401762576191435	0.263441
4.4439683716674105	0.172018
4.518218190126317	0.158871
4.834705151284746	0.231393
4.33880291360809	0.13772
4.5621539392615835	0.175042
4.810179969684794	0.224762
4.66563227504847	0.192116
4.827531424413293	0.227225
5.150371969424708	0.235301
4.937889971453531	0.234215
4.850494928228829	0.256168
4.467790699487794	0.236135
4.494031224290176	0.21235
4.22978245111341	0.204962
5.098483967494674	0.258212
4.8158029686357215	0.199356
4.458773496437808	0.210604
4.908939208908982	0.182811
5.022057333377336	0.213338
4.641923655448065	0.215822
4.877569212627516	0.266912
4.419067343680827	0.269433
4.557536376543166	0.231631
4.888751500506401	0.286083
4.696169924005418	0.196317
4.823178212149203	0.220783
4.87686241863696	0.200004
4.830033263755166	0.219981
5.063715543905882	0.251507
4.914417514031704	0.250907
4.589278322542364	0.214585
4.50081016836863	0.224716
5.015856258458306	0.25029
4.675370862832527	0.218356
4.466996962398018	0.190201
4.714179031678616	0.19399
4.611104643479214	0.214067
4.78643306094587	0.238642
4.6738933280971455	0.211142
4.3962161929595736	0.188453
4.448740818877141	0.227266
5.244796911017033	0.295035
4.927639725251842	0.210821
4.906984693946763	0.269274
4.9473699258950665	0.236251
5.045159900982622	0.25715
4.893496910481293	0.225847
4.6796809178365875	0.246664
4.14981803473622	0.210232
4.715416246335645	0.218553
4.7658942521897805	0.172586
4.764656545009085	0.176932
4.72015482625212	0.185725
4.773218232174707	0.240442
4.407907488866947	0.144754
4.713532592544846	0.215689
4.679729544584642	0.204978
4.34614793887653	0.019881
4.693750118829247	0.213214
4.557117914402314	0.16954
4.870275693068264	0.221862
5.003071701568475	0.268597
4.729064310306464	0.20127
4.817312278105827	0.209091
4.524361489829157	0.016738
5.103960917493246	0.296825
4.50358520186464	0.225788
5.00457674429441	0.238093
4.607017381698126	0.230749
4.535712991715086	0.18914
4.637837196403663	0.187995
4.693053929116063	0.205697
5.131591952293854	0.268515
4.722534965389937	0.173969
4.812255705929857	0.232126
4.381576042660057	0.230575
4.747584172978614	0.223564
4.395436714635436	0.17097
4.750409528491748	0.255825
4.610595181021359	0.250951
4.488088219436814	0.17417
4.762268658788624	0.204035
5.121633012146487	0.242884
4.763043644511215	0.235627
4.489902925015594	0.167471
4.818887670429271	0.251943
4.338581298637127	0.188222
4.527098087243313	0.247134
4.886256540205087	0.240466
4.465080687598363	0.201993
4.659224135085344	0.23966
4.75020582405389	0.248864
4.443595964799512	0.223443
4.456046406683856	0.218707
5.1051283757599695	0.240797
5.092285676301025	0.198295
4.758482504602545	0.267574
4.673960023204843	0.220348
4.569268280003419	0.221023
4.85495860239575	0.244561
5.005980680392784	0.238346
4.784976911638921	0.178987
5.132599720541633	0.286732
5.002940273294627	0.261699
5.16231023587591	0.237645
4.605171513638979	0.209054
4.666400732758621	0.223591
4.569843539593441	0.226694
4.87761894415514	0.203759
4.481463672762967	0.195869
4.638272692871588	0.220758
4.668965574624076	0.210363
5.0216187946755	0.257762
4.597427542236164	0.133627
4.5857586032021	0.096905
4.279783517560451	0.132697
4.876018405791403	0.168653
4.836136968169745	0.219601
4.840572522088662	0.229657
4.433527188612314	0.199444
4.997744974749931	0.234672
4.787910405200469	0.204365
5.16284117355944	0.286916
4.447324139684615	0.186445
4.920056673824471	0.236818
4.991785547825399	0.250682
4.768440413438144	0.240291
5.225649235404462	0.219397
4.939372181104199	0.229116
4.4575634360239595	0.188714
4.588498664625287	0.19499
4.601500795596193	0.219183
4.905338535692287	0.263478
4.976532654254828	0.25361
5.040826713576571	0.235155
4.4475373953185775	0.184003
4.883198353186169	0.238048
4.883338206105509	0.258435
4.838067942560403	0.254985
4.755146037622284	0.004411
4.759304881676636	0.253805
4.894725199802121	0.225149
4.323989339703449	0.199013
