477.59702401039954	6.215309717062679e-20
477.45906597231686	6.59033147057909e-20
477.3211876119676	6.987608085304536e-20
477.18338886034485	7.408437400374957e-20
477.04566964852125	7.854191566834138e-20
476.9080299076491	8.326321221183615e-20
476.7704695689602	8.826359888588199e-20
476.6329885637654	9.355928628101437e-20
476.4955868234551	9.916740932928305e-20
476.3582642794984	1.0510607899424446e-19
476.22102086344387	1.1139443679251516e-19
476.0838565069184	1.1805271229864062e-19
475.9467711416281	1.2510228379294258e-19
475.8097646993574	1.32565742220457e-19
475.67283711196956	1.4046695863769824e-19
475.53598831140584	1.4883115533335293e-19
475.3992182296861	1.576849808186083e-19
475.26252679890825	1.670565888930446e-19
475.1259139512485	1.76975722002708e-19
474.98937961896064	1.8747379911821385e-19
474.8529237343767	1.9858400837257263e-19
474.71654622990616	2.103414047107892e-19
474.58024703803625	2.227830128163793e-19
474.44402609133164	2.3594793559358433e-19
474.3078833224346	2.4987746849847306e-19
474.1718186640644	2.6461522002722407e-19
474.0358320490177	2.802072386857174e-19
473.8999234101681	2.9670214678125314e-19
473.76409268046643	3.1415128139466934e-19
473.62833979294	3.3260884290952497e-19
473.49266468069305	3.5213205149426234e-19
473.35706727690643	3.727813119535313e-19
473.22154751483754	3.9462038738611314e-19
473.0861053278201	4.177165821090596e-19
472.9507406492643	4.421409343314247e-19
472.8154534126563	4.679684190849849e-19
472.6802435515586	4.9527816194568975e-19
472.5451109996094	5.241536641062996e-19
472.4100556905229	5.546830393891828e-19
472.2750775580891	5.869592638180808e-19
472.14017653617356	6.21080438398813e-19
472.00535255871745	6.571500657918444e-19
471.8706055597373	6.952773415939024e-19
471.7359354733252	7.355774609820996e-19
471.60134223364804	7.781719415117096e-19
471.4668257749481	8.231889628986965e-19
471.33238603154274	8.707637246595215e-19
471.1980229378239	9.210388225246826e-19
471.06373642825866	9.74164644588102e-19
470.9295264373886	1.030299788202613e-18
470.79539289982984	1.0896114986822247e-18
470.66133575027305	1.1522761309245947e-18
470.52735492348336	1.2184796351226044e-18
