87.00	-8.6	122.7	-123.4	63.1	-43.8	-176.1	8.6	-8.6	43.8	-43.8
88.00	-30.1	92.6	-149.8	55.7	-66.3	160.6	30.1	-30.1	55.7	55.7
89.00	-16.4	99.7	-162.1	81.2	-39.3	-137.7	16.4	-16.4	39.3	-39.3
90.00	55.5	173.2	-62.1	40.4	-82.3	160.7	55.5	55.5	40.4	40.4
91.00	-8.2	92.0	-122.3	84.0	-45.7	-153.6	8.2	-8.2	45.7	-45.7
92.00	-6.6	107.3	-122.1	79.2	-28.4	-157.0	6.6	-6.6	28.4	-28.4
93.00	52.5	166.9	-63.6	74.5	-51.7	-160.9	52.5	52.5	51.7	-51.7
94.00	15.9	130.9	-114.5	41.6	-77.2	161.5	15.9	15.9	41.6	41.6
95.00	48.8	173.7	-65.5	68.5	-42.0	-158.6	48.8	48.8	42.0	-42.0
96.00	-56.1	63.3	171.9	68.5	-44.5	-165.2	56.1	-56.1	44.5	-44.5
97.00	-47.6	69.7	-167.5	68.3	-49.9	-175.0	47.6	-47.6	49.9	-49.9
98.00	-23.1	98.7	-146.0	36.5	81.6	159.5	23.1	-23.1	36.5	36.5
99.00	-16.9	110.1	-123.6	-33.2	-68.2	165.4	16.9	-16.9	33.2	-33.2
100.00	56.2	-172.3	-60.4	35.8	-73.4	-171.1	56.2	56.2	35.8	35.8
101.00	52.5	-172.6	-66.6	48.8	-56.2	166.9	52.5	52.5	48.8	48.8
102.00	-14.6	105.5	-147.5	39.6	-82.8	163.6	14.6	-14.6	39.6	39.6
103.00	-30.7	76.0	-151.8	19.5	-99.7	153.1	30.7	-30.7	19.5	19.5
104.00	-27.1	103.2	-142.8	33.1	-80.7	146.2	27.1	-27.1	33.1	33.1
105.00	-65.6	56.6	168.8	72.7	-43.8	174.3	56.6	56.6	43.8	-43.8
106.00	-9.7	102.6	-142.2	73.1	-42.1	-171.7	9.7	-9.7	42.1	-42.1
107.00	-46.3	65.8	-159.6	94.4	-20.2	-143.7	46.3	-46.3	20.2	-20.2
108.00	48.7	170.9	-69.1	70.7	-57.6	177.3	48.7	48.7	57.6	-57.6
109.00	-11.6	111.5	-116.6	68.2	48.2	173.7	11.6	-11.6	48.2	48.2
110.00	32.0	151.5	-95.7	67.2	-53.6	-175.3	32.0	32.0	53.6	-53.6
111.00	-8.8	128.2	-106.3	88.3	-43.3	-162.1	8.8	-8.8	43.3	-43.3
112.00	-54.7	72.2	-166.3	69.3	-42.5	-172.3	54.7	-54.7	42.5	-42.5
113.00	12.4	120.7	-124.2	33.1	-79.6	145.7	12.4	12.4	33.1	33.1
114.00	26.0	146.6	-99.6	77.3	-46.5	161.7	26.0	26.0	46.5	-46.5
115.00	67.9	-164.6	-49.1	54.2	-74.4	168.3	49.1	-49.1	54.2	54.2
116.00	-41.3	91.5	-154.5	99.1	17.2	-136.5	41.3	-41.3	17.2	17.2
117.00	23.6	155.3	-88.9	43.7	-60.6	-172.9	23.6	23.6	43.7	43.7
118.00	27.7	162.8	-87.6	65.3	-61.6	-175.1	27.7	27.7	61.6	-61.6
119.00	-12.1	91.5	-140.9	48.8	-67.8	-165.4	12.1	-12.1	48.8	48.8
120.00	-34.3	80.8	-165.3	71.9	-58.9	-169.7	34.3	-34.3	58.9	-58.9
121.00	5.0	126.4	-110.8	32.9	-65.9	154.7	5.0	5.0	32.9	32.9
122.00	55.7	-173.3	-54.9	68.8	-47.6	171.0	54.9	-54.9	47.6	-47.6
123.00	-73.4	51.3	159.2	68.2	-57.0	174.7	51.3	51.3	57.0	-57.0
124.00	36.1	150.4	-88.2	63.8	-44.6	-162.9	36.1	36.1	44.6	-44.6
125.00	-22.6	89.8	-153.6	67.1	-43.2	-178.6	22.6	-22.6	43.2	-43.2
126.00	-41.8	71.8	-163.4	65.5	-57.6	-170.9	41.8	-41.8	57.6	-57.6
127.00	-32.8	88.4	-133.4	76.6	-38.9	-157.2	32.8	-32.8	38.9	-38.9
128.00	-36.4	100.8	-134.1	13.2	-92.0	137.4	36.4	-36.4	13.2	13.2
129.00	-20.0	96.5	-124.4	72.0	-45.8	-165.5	20.0	-20.0	45.8	-45.8
130.00	40.9	146.1	-79.7	99.6	-9.9	-140.6	40.9	40.9	9.9	-9.9
131.00	-9.9	131.1	-137.6	41.6	-59.2	171.8	9.9	-9.9	41.6	41.6
132.00	-22.0	103.8	-144.9	79.6	-37.3	-166.6	22.0	-22.0	37.3	-37.3
133.00	53.8	176.0	-59.9	60.3	-67.0	178.4	53.8	53.8	60.3	60.3
134.00	-69.4	60.8	160.0	69.7	-51.7	-168.7	60.8	60.8	51.7	-51.7
135.00	36.1	167.7	-72.2	71.4	-45.7	-172.2	36.1	36.1	45.7	-45.7
136.00	23.5	131.3	-111.3	64.5	-58.3	172.1	23.5	23.5	58.3	-58.3
137.00	-34.4	85.4	-164.6	64.9	-66.9	173.8	34.4	-34.4	64.9	64.9
138.00	-17.2	116.2	-131.4	66.6	-40.2	-163.9	17.2	-17.2	40.2	-40.2
139.00	38.2	173.0	-74.9	33.3	-95.4	149.8	38.2	38.2	33.3	33.3
140.00	-15.5	102.3	-125.4	78.2	-35.1	-144.5	15.5	-15.5	35.1	-35.1
141.00	20.3	138.4	-96.3	80.7	37.3	-150.0	20.3	20.3	37.3	37.3
142.00	14.6	129.2	-112.0	42.2	-68.4	168.4	14.6	14.6	42.2	42.2
143.00	-52.5	79.3	-165.6	46.9	-81.3	153.8	52.5	-52.5	46.9	46.9
144.00	26.3	132.8	-111.0	34.7	-93.2	140.6	26.3	26.3	34.7	34.7
145.00	-14.1	102.8	-139.9	64.5	-65.5	-167.3	14.1	-14.1	64.5	64.5
146.00	-32.6	88.0	-157.2	71.2	-57.9	-155.8	32.6	-32.6	57.9	-57.9
147.00	18.5	141.1	-90.1	70.1	-53.7	-163.7	18.5	18.5	53.7	-53.7
148.00	66.1	-160.9	-52.5	77.5	-42.3	-161.7	52.5	-52.5	42.3	-42.3
149.00	-29.1	97.0	-136.7	53.4	-66.4	163.4	29.1	-29.1	53.4	53.4
150.00	8.4	130.2	-116.8	60.8	-54.6	-164.3	8.4	8.4	54.6	-54.6
151.00	-58.0	63.2	178.2	78.4	-31.7	-155.4	58.0	-58.0	31.7	-31.7
152.00	-71.8	53.0	157.6	85.1	-42.9	-158.3	53.0	53.0	42.9	-42.9
153.00	56.8	169.2	-72.0	43.5	-75.7	174.8	56.8	56.8	43.5	43.5
154.00	-23.9	109.5	-145.0	74.3	-62.1	-167.3	23.9	-23.9	62.1	-62.1
155.00	-30.3	80.1	-151.8	86.0	-21.9	-150.1	30.3	-30.3	21.9	-21.9
156.00	-24.7	107.4	-137.5	81.7	-36.1	-168.3	24.7	-24.7	36.1	-36.1
157.00	50.9	169.5	-77.7	46.4	-75.4	162.8	50.9	50.9	46.4	46.4
158.00	21.5	134.0	-104.5	66.9	-43.5	168.8	21.5	21.5	43.5	-43.5
159.00	-7.8	91.1	-149.4	61.0	-56.4	-168.5	7.8	-7.8	56.4	-56.4
160.00	11.3	132.5	-95.8	45.7	-85.3	164.4	11.3	11.3	45.7	45.7
161.00	-36.8	74.0	-164.3	84.7	-28.3	-151.3	36.8	-36.8	28.3	-28.3
162.00	-9.6	116.8	-121.8	30.1	-83.8	149.3	9.6	-9.6	30.1	30.1
163.00	23.0	152.9	-104.9	53.4	-63.5	-172.1	23.0	23.0	53.4	53.4
164.00	34.2	165.4	-80.6	38.5	-79.8	153.1	34.2	34.2	38.5	38.5
165.00	-24.2	89.0	-153.7	54.3	59.3	167.5	24.2	-24.2	54.3	54.3
166.00	37.0	165.4	-78.2	64.8	-78.9	169.8	37.0	37.0	64.8	64.8
167.00	-24.1	102.7	-143.4	82.4	-40.5	-163.4	24.1	-24.1	40.5	-40.5
168.00	32.1	146.1	-80.1	41.6	-73.7	-172.2	32.1	32.1	41.6	41.6
169.00	-56.4	62.4	165.7	46.1	-72.8	172.2	56.4	-56.4	46.1	46.1
170.00	-16.9	97.2	-125.0	69.6	-55.1	167.3	16.9	-16.9	55.1	-55.1
171.00	-38.2	82.5	-165.9	11.7	-101.3	137.2	38.2	-38.2	11.7	11.7
172.00	-26.8	92.3	-154.0	72.4	-32.3	-165.1	26.8	-26.8	32.3	-32.3
173.00	19.5	124.7	-123.8	72.5	-52.6	-172.7	19.5	19.5	52.6	-52.6
174.00	24.9	128.2	-109.7	32.9	-88.9	157.0	24.9	24.9	32.9	32.9
175.00	-36.1	82.6	-163.0	73.6	-52.4	-173.2	36.1	-36.1	52.4	-52.4
176.00	17.0	120.4	-109.5	65.8	-54.4	-169.0	17.0	17.0	54.4	-54.4
177.00	-46.7	68.2	-171.8	100.7	-28.1	-152.2	46.7	-46.7	28.1	-28.1
178.00	-6.4	128.2	-124.7	70.7	-55.5	169.6	6.4	-6.4	55.5	-55.5
179.00	-56.3	65.0	-170.5	51.5	-69.8	165.1	56.3	-56.3	51.5	51.5
180.00	-28.1	100.4	-144.7	36.8	-74.2	154.4	28.1	-28.1	36.8	36.8
181.00	8.2	131.7	-96.1	55.6	-56.8	-173.2	8.2	8.2	55.6	55.6
182.00	52.3	-165.6	-67.7	87.2	-29.5	-164.8	52.3	52.3	29.5	-29.5
183.00	-51.0	69.3	-170.5	66.3	-29.4	-159.9	51.0	-51.0	29.4	-29.4
184.00	60.0	-171.2	-64.1	52.6	-45.9	168.4	60.0	60.0	45.9	-45.9
185.00	18.8	134.0	-88.7	82.2	-32.5	-155.1	18.8	18.8	32.5	-32.5
186.00	-4.9	110.5	-136.9	40.5	-79.2	-169.2	4.9	-4.9	40.5	40.5
187.00	41.8	170.7	-80.4	44.0	-70.8	170.8	41.8	41.8	44.0	44.0
188.00	8.8	119.3	-129.3	57.1	-58.7	-170.9	8.8	8.8	57.1	57.1
189.00	60.3	166.7	-64.2	26.6	-70.9	163.1	60.3	60.3	26.6	26.6
190.00	-50.1	75.9	-167.7	58.1	-46.0	-177.2	50.1	-50.1	46.0	-46.0
191.00	22.4	151.9	-98.1	53.9	-64.3	172.4	22.4	22.4	53.9	53.9
192.00	46.9	170.4	-69.7	72.7	-35.8	-171.1	46.9	46.9	35.8	-35.8
193.00	55.8	-168.1	-72.3	-32.3	-69.1	-152.3	55.8	55.8	32.3	-32.3
194.00	-36.8	75.5	-160.2	76.0	-48.8	165.2	36.8	-36.8	48.8	-48.8
195.00	-36.6	75.7	-157.3	71.2	-45.1	-153.8	36.6	-36.6	45.1	-45.1
