9	0	-344.7893812238	-344.6409332413	-344.6407453099
9	10	-344.7894113994	-344.6411208494	-344.6408327053
9	20	-344.7894884282	-344.6416361507	-344.6410392111
9	30	-344.7895888195	-344.6422829695	-344.6413370845
9	40	-344.7896825611	-344.6428930999	-344.6416183212
9	50	-344.7897425437	-344.6433161653	-344.641791275
9	60	-344.7897516886	-344.6434535711	-344.641802504
10	0	-344.7876350489	-344.641548076	-344.6400553344
10	10	-344.7876753487	-344.6417265661	-344.6401319225
10	20	-344.7877820288	-344.6422138387	-344.6403277585
10	30	-344.7879234662	-344.6428474266	-344.6405923465
10	40	-344.7880585435	-344.6434462733	-344.6408424523
10	50	-344.7881490942	-344.6438584802	-344.6409973539
10	60	-344.7881699318	-344.6439881361	-344.6410062314
11	0	-344.7890919467	-344.6410838558	-344.6409608978
11	10	-344.7891403595	-344.6412843063	-344.6409999744
11	20	-344.7892709506	-344.6417868017	-344.6411459424
11	30	-344.7894454183	-344.6423910998	-344.6413962192
11	40	-344.7896135968	-344.6429530687	-344.6416430307
11	50	-344.7897284838	-344.6433417595	-344.6417958265
11	60	-344.7897586155	-344.6434709227	-344.6418012548
12	0	-344.7905409713	-344.6414426123	-344.6410419194
12	10	-344.7905973013	-344.6415531477	-344.6411558978
12	20	-344.7907517252	-344.641927175	-344.6413966672
12	30	-344.7909592895	-344.6424435721	-344.6416924583
12	40	-344.7911607566	-344.642947584	-344.6419581577
12	50	-344.7913002435	-344.6433050239	-344.6421171837
12	60	-344.7913399444	-344.6434294168	-344.6421232635
13	0	-344.791990841	-344.6415104469	-344.6414555773
13	10	-344.7920546984	-344.6417695567	-344.6414067805
13	20	-344.7922324051	-344.6422656298	-344.6414937028
13	30	-344.7924724887	-344.6428437243	-344.6416877793
13	40	-344.792706796	-344.6433740634	-344.6418902855
13	50	-344.7928706942	-344.6437386276	-344.642018596
13	60	-344.7929200875	-344.6438602243	-344.6420235849
14	0	-344.7934213988	-344.642282227	-344.641121468
14	10	-344.7934922848	-344.6424731256	-344.6411275397
14	20	-344.7936923367	-344.6429697003	-344.641184064
14	30	-344.7939638695	-344.6435822414	-344.6413060925
14	40	-344.7942300805	-344.6441442765	-344.6414422796
14	50	-344.7944178411	-344.6445268564	-344.6415304356
14	60	-344.794476916	-344.6446507354	-344.6415295708
15	0	-344.7947939593	-344.6432580418	-344.6403909637
15	10	-344.7948712878	-344.6434340723	-344.6403993398
15	20	-344.795092574	-344.6439154208	-344.6404430088
15	30	-344.7953941325	-344.6445336853	-344.6405240157
15	40	-344.7956909566	-344.6451110318	-344.6406124054
15	50	-344.7959017711	-344.645506383	-344.6406670417
15	60	-344.7959704068	-344.6456343369	-344.640658789
16	0	-344.7960539346	-344.6442499017	-344.6392848359
16	10	-344.7961370817	-344.6444196581	-344.6392876989
16	20	-344.79637825	-344.6448942898	-344.6393117485
16	30	-344.796708185	-344.6455153541	-344.6393568726
16	40	-344.7970341039	-344.6461024472	-344.6394050945
16	50	-344.797266989	-344.6465075178	-344.6394305995
16	60	-344.7973449883	-344.6466401567	-344.6394145921
17	0	-344.7971343595	-344.6451042268	-344.6377902426
17	10	-344.797222688	-344.6452702356	-344.6377858088
17	20	-344.7974823381	-344.6457421148	-344.6377879536
17	30	-344.7978388847	-344.646366447	-344.6377988678
17	40	-344.7981922574	-344.6469617206	-344.637810484
17	50	-344.7984461324	-344.647375339	-344.6378093215
17	60	-344.7985332471	-344.6475130177	-344.6377854269
18	0	-344.7979599131	-344.6456866441	-344.6358818268
18	10	-344.7980527943	-344.6458499588	-344.6358697193
18	20	-344.7983295152	-344.6463210908	-344.6358495479
18	30	-344.7987108852	-344.6469494344	-344.6358275559
18	40	-344.7990900384	-344.6475525563	-344.6358048109
18	50	-344.7993637894	-344.6479743892	-344.6357785561
18	60	-344.7994597424	-344.6481174061	-344.6357466826
19	0	-344.7984502525	-344.6458804978	-344.6335235145
19	10	-344.7985470892	-344.6460416579	-344.6335038511
19	20	-344.7988395109	-344.6465131751	-344.6334617265
19	30	-344.7992439581	-344.6471461501	-344.6334081303
19	40	-344.7996472568	-344.6477571933	-344.6333527614
19	50	-344.799939785	-344.6481872602	-344.6333025685
19	60	-344.8000442881	-344.6483358936	-344.6332626314
20	0	-344.7985224453	-344.6455838823	-344.6306701624
20	10	-344.7986226738	-344.6457431598	-344.6306432331
20	20	-344.7989295004	-344.6462157589	-344.6305798395
20	30	-344.7993553696	-344.6468538455	-344.6304959378
20	40	-344.7997812575	-344.6474730027	-344.6304094247
20	50	-344.800091516	-344.6479114604	-344.6303362331
20	60	-344.800204285	-344.6480659675	-344.6302881583
