1	-0.680	1.7
2	0.753	43.2
3	-0.588	11.3
4	-0.836	52.3
5	-0.901	51.6
6	-0.658	37.2
7	0.718	19.0
8	0.476	30.3
9	0.831	25.6
10	0.645	39.3
11	0.394	36.5
12	-0.522	40.0
13	-0.632	30.5
14	-0.561	29.4
15	-0.489	43.6
16	-0.477	25.8
17	0.508	8.9
18	0.843	61.5
19	0.542	42.9
20	-0.898	48.6
21	0.391	17.3
22	0.732	37.0
23	0.501	32.5
24	0.419	19.7
25	-0.524	5.4
26	0.569	64.2
27	-0.357	20.4
28	-0.661	23.4
29	-0.119	27.7
30	0.304	23.2
31	0.622	30.0
32	0.422	17.4
33	0.584	57.7
34	-0.092	10.4
35	0.610	46.5
36	0.580	45.9
37	-0.035	20.8
38	-0.436	45.7
39	0.639	41.1
40	0.795	17.7
41	-0.546	42.2
42	-0.685	46.8
43	0.391	27.2
44	0.441	8.3
45	-0.621	16.3
46	0.470	26.6
47	0.564	6.0
48	-0.478	31.2
49	0.292	50.1
50	0.897	6.2
51	-0.778	20.0
52	-0.796	3.6
53	0.125	48.6
54	0.622	34.5
55	0.310	34.6
56	-0.474	32.8
57	0.223	12.4
58	0.645	17.0
59	0.801	43.5
60	-0.470	44.6
61	0.598	26.3
62	0.312	8.5
63	0.194	45.5
64	0.621	43.8
65	-0.442	38.3
66	0.799	48.7
67	0.679	18.5
68	-0.381	51.2
69	-0.020	18.0
70	0.678	27.6
71	0.568	9.0
72	-0.434	14.3
73	-0.444	5.4
74	-0.496	4.8
75	-0.329	33.1
76	-0.502	30.3
77	-0.675	40.8
78	0.625	24.4
79	0.588	40.6
80	0.801	19.7
81	0.546	10.8
82	-0.809	53.3
83	-0.481	31.6
84	-0.431	33.2
85	-0.506	56.9
86	-0.508	44.5
87	-0.591	53.7
88	0.467	6.9
89	0.554	35.5
90	1.066	32.2
91	0.569	23.3
92	-0.650	38.5
93	-0.881	31.3
94	-0.640	2.3
95	-0.561	41.5
96	-0.533	9.6
97	0.703	35.9
98	-0.549	48.7
99	-0.545	16.9
100	-0.140	24.4
101	0.341	32.1
102	-0.403	18.1
103	0.534	56.6
104	0.514	36.4
105	-0.927	5.9
106	-0.492	43.2
107	-0.190	69.0
108	-0.757	1.5
109	-0.508	69.9
110	0.330	27.5
111	0.321	38.5
112	-0.745	26.8
113	-0.559	23.7
114	-0.123	32.4
115	0.326	6.0
116	-0.800	20.1
117	-0.626	17.9
